reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
"AMBNHWM3MPLJK","B000NKCO5Q","T. Bernhardt bernstein","[1, 1]","I have had my S9 for about 2 months now.  I love it for the gym.  Problem is the up volume button stopped functioning.  After doing some online research, this appears to be a relatively wide spread problem and it appears that Motorola has not fixed the problem in the newer S9-HD unit.  Same problems being reported.  Good headset when the buttons are working properly but I would not buy another one.","2.0","Do not buy until Motorola admits to and fixes the buttons that stop working","1268784000","03 17, 2010"
"AHY3LIK8QYUY","B000NLSGA2","Anthony","[0, 0]","Best cover ever. I've already dropped the phone twice and the cover didn't even scratch. One year warranty. Peels right off and pops right on...","5.0","Best cover","1402963200","06 17, 2014"
"A37M3QISMMJJHX","B000NLSGA2","APSS SERGIO","[0, 0]","Excellent for people that want to protect completely their phone. For me is fantastic and the best in the market: Otterbox defender is the best of the best for full protection. Recommended the otterbox and also the seller is recommended: Amazon.","5.0","Excellent for people that want to protect completely their phone","1404259200","07 2, 2014"
"A3AKUUZ992VK0L","B000NLSGA2","Aubrey Moore","[0, 0]","it was for my baby girl she like it so she happy with it","4.0","for my baby phone","1404259200","07 2, 2014"
"A3LZXB1SBY0GVB","B000NLSGA2","B. Renken Photographer","[0, 0]","Simply superb quality protection from every angle.  I can't see how you could damage your phone with this case on.  Wish it was not so bulky, but that comes with this level of drop protection.As a plus, get some 9H or harder (do they make that yet) tempered glass as a screen cover.  I really like the Spigen nano for the record.  Both of these products combined really make for an almost indestructible phone!","5.0","The best you can get.","1398729600","04 29, 2014"
"AG2YXYIQ8TLTA","B000NLSGA2","CandysRaves (and Rants) CandysRaves","[0, 0]","I love Otterbox. No, I LOVE Otterbox. When I saw this come in for review I nearly did a dance for joy because, as we all know, they aren't cheap. These things are like armor for your phone. I have dropped my phone, sat on it, threw it and all kinds of stuff while it had an Otterbox on it and never had a scratched added to it.The problem with this &#34;Defender&#34; series is the screen protector portion. See, getting this thing apart to put it on requires supernatural skills - the same amazing skills are required to get it off once it's on your phone as well. So, yeah, before I could even get it apart to put it on the phone, my finger went through the screen protector, so that part was broken.It takes a little doing to get it on your phone. Maybe it's because I'm not actually a superhero, but after a little grunting and a lot of cursing, it was on. I snapped the screen on it and the rest of it and.... then decided to see how well I could get it off.Hahahahahaha... a bloody finger and more curse words later, it was off.It's on there now and I do have a regular peel and stick screen protector on it, so I never bothered to pick up one of the spares you can buy.It's a GOOD case, don't get me wrong. I have never used the clip that you can optionally use with it, but it looks like it's good quality as well.However, if you do not have Hulk hands, you might want to look at another Otterbox series. This one means business and I don't want to end up with stitches every time I need to open it up to take out a battery or whatever.So, I love Otterbox. I will continue to buy Otterbox. But I will NOT be buying this series. I'm also thinking that when I buy a new case, I should probably just buy a new phone too because I'm not sure I can get this thing off again. *laughing*Recommended for those that need series protection for their phones and don't have a need to swap the case or remove it.","3.0","I love Otterbox. No","1403740800","06 26, 2014"
"A114TOPX6HZW0","B000NLSGA2","Cece39401","[0, 0]","I love my otterbox. Fits like a glove and my phone is protected; therefore,  it's worth the money.  Protection,  protection,  protection","5.0","Great Purchase","1403222400","06 20, 2014"
"A105L5EX9D0NH8","B000NLSGA2","Dueces Wild","[73, 77]","I was a little hesitant at first when ordering this case due to the fact that the defender cases have been super bulky in the past. Much to my surprise, Otterbox and their Defender Series Cases have come a long way since I contemplated ordering one a few years ago. This case is extremely thin for the protection it seems to offer. The build quality is superb and should protect the phone very well! I love the built in screen protector as opposed to trying to line up the sticky screen protectors with a few of the cheaper cases. The price seems fair as well. I paid $49.95 on Amazon. If ordered directly from Otterbox it will cost around $10 more.At the time of this post, the Lifeproof Case for the s5 has not been released. A huge deciding factor in choosing Otterbox over Lifeproof is the mixed reviews the s4 Lifeproof Case received about echoing when people try to talk to you.The belt clip seems to be nice and lock the case into place, but realistically I'll never use it. I keep my phone in my pocket. The buttons seem stiff, but from what I've read it's common at first on Otterbox cases.Overall, this case is a little pricey costing about 25% of the phone's cost after a contract renewal, but I feel it's definitely worth it (especially when you consider the alternative is paying full price for an s5 because yours broke in the middle of your contract). Lifeproof will cost you about $20-$30 more.I'll try to update this review accordingly as time progresses!*****UPDATE: 7/8/2014 - I've had this case for a little over 3 months now and I still really like it! I've only taken it off of my phone 1 time since purchasing (to clean the dust out and reset the phone by pulling the battery). It was very easy and quick to remove. This case has definitely protected my phone against my toddler's destructive ways on numerous occasions. The only problem I've noticed is that sometimes the case's buttons will slip off of the phone's buttons when I try to adjust the volume. It's not a big deal. I just hit the button again until it works correctly.The screen protector is still smooth and my finger is able to glide across it effortlessly, which is nice since I am addicted to my phone and use it almost nonstop.I've talked several coworkers and friends into purchasing this case. So far I haven't had any complaints from them!","5.0","Defender Cases have come a long way!","1396915200","04 8, 2014"
"A3D5VDCAVEVXSD","B000NLSGA2","DukesDad","[0, 0]","The OtterBox Defender Series Is A Great Investment To Protect The Samsung Galaxy S 5 Phone.  High Quality That Wraps Around Your Galaxy S 5 and has a Screen Protector Built Right Into It.  I Have Not Dropped Mine But I Would Think That As Well As It Is Constructed It Will Protect The Phone If That Ever Happens.  Great Item And Well Worth The Money That They Are Sold For.","5.0","The Otterbox [Defender Series] Samsung Galaxy S5 Is A Great Investment To Protect Your Galaxy S 5 Phone.","1404950400","07 10, 2014"
"A3G97VUHNXJ5MM","B000NLSGA2","emonk","[0, 0]","Case is large, certainly, but as are all cases of this type.  It fits well, even with a third-party wireless charging card inside the battery compartment.  I wouldn't say it exactly looks good though.  If you've had an Otterbox, it looks like the rest, you're sacrificing appearance and size for protection.  I got it mainly because it comes with a belt clip, and the GS5 is a pretty big phone to carry in your pocket, especially as the days get warmer.It seems to attract and hold dust a lot.  Perhaps lighter colors wouldn't show that as much.  Personally, I find that big chunk of rubber protecting the headphone jack unnecessary.  The headphone jack on this phone is waterproof anyway, and there's a very big cutout in the bottom to access the charging port.","4.0","Big and chunky but it fits","1399334400","05 6, 2014"
"AE9QWJETO90U0","B000NLSGA2","Hasan al-Basri hasan","[1, 1]","I've used Defender series cases on two Sammy S4s (mine and wife's) and my older 4th Gen Ipod Touch. I couldn't be happier with how they have worked. One minor flaw is that you have to be quite careful with the hard case snaps (slotted slip overs). They are easy to break. With such good luck on prior Defenders, I decided to get one when I upgraded to the Galaxy S5.The good news: same rugged quality of construction on the S5 Defender case.The REALLY good news: when I added the Samsung OEM wireless charging back cover, I managed (with some effort and a small compromise) to get the Defender case to fit over the slightly larger back cover. It isn't perfect, but it is serviceable. The snaps don't fully engage and there is a tiny separation at the bottom  (where the wired charging port connects), but, the case is held securely in place by the rubber/silicone wrap around. From the front, top, sides and back, the case looks like a perfect fit. All buttons and openings line up just as they should. Only by looking at the bottom do you notice the fit isn't perfect.The Bonus: The Samsung wireless charging adapter charges the S5 IN THE DEFENDER CASE!This is the unit I purchased on Amazon:http://www.amazon.com/gp/product/B00F358AVI/ref=oh_details_o00_s00_i00?ie=UTF8&psc;=1So, the combination of Otterbox Defender/Samsung Back Cover/Wireless Receiver/Samsung Wireless charger, work very well together, with the slight issue of the case not fitting perfectly, but workably. Positioning of the phone is very easy, it fits the charging cradle perfectly and charges at the proper rate (about half as fast as a wired connection to a 2 amp adapter).","5.0","Top of the Line Rugged and a Bonus!","1402617600","06 13, 2014"
"A3P8N3YORM08CA","B000NLSGA2","Jay","[0, 0]","I'm not a huge fan of the bulk that most protective cases provide, but if you want the utmost protection then the Defender is the way to go.  Fits the phone great and protects it from just about anything mother nature can throw at it.  I like being able to throw it in a jersey pocket for a bike ride and not worrying about it getting damaged.  Otterbox delivers great quality again with the S5 Defender case.","4.0","Good rugged case to protect your phone","1403568000","06 24, 2014"
"A3TAS1AG6FMBQW","B000NLSGA2","Jeri Zerr formerly a Road Warrior of the Nth...","[0, 0]","The Galaxy S5 is an expensive handheld personal device that needs solid protection. Even with insurance it is still costly to replace and inconvenient to be down a few days especially around a holiday!The Otterbox is the best of the best when it comes to protecting my S5.  It's a bit thicker and heftier than most cases,  however it still conveniently slips into a leather belt holster I bought.  Highly highly recommend for those who desire the absolute best in protection.","5.0","Otterbox remains the best!","1403913600","06 28, 2014"
"ACD5E7BXLBH21","B000NLSGA2","Julie L. Buzzard","[0, 0]","I got this as a gift for my son. It looks very sturdy and was a good buy. I didn't realize it comes with its own screen protector so I had bought him an extra screen protector. He is very happy with this case!","5.0","Gift for my son","1400457600","05 19, 2014"
"AW6J9IILGOZY3","B000NLSGA2","Katawampas","[0, 0]","This is quite a bulky case with the holster/belt clip in place but not so bulky if you just use the case.  It does provide a lot of protection so if you have kids using your phone or tend to have butter fingers, you may like this.All the buttons & ports are easily accessible. It snaps on & off the holster fairly easily and stays on & in place.  For me, I will rarely use the holster because it is so bulky & hard plastic; women tend not to use holsters & I am no exception.  My husband, who uses a holster every day, also felt this holster is too bulky/hard plastic.  I do use the &#34;case&#34; portion.  The case is a heavy duty rubbery plastic that is easy to grip & provides good protection.","4.0","Heavy Duty Protection","1401840000","06 4, 2014"
"A3094EPI56GKZ6","B000NLSGA2","Kristen E. Bogren Kristen Bogren","[0, 0]","This is my first Otterbox case. I always through they were too bulky and I like more fashionable cases for my wireless phones. Putting this on was a little challenging for me- Had to watch a video on it.. The rubber casing is on really good- But that is a good thing.  Now my phone is protected from EVERYTHING.I left my screen protector on and that was a mistake- The touch screen wasn't nearly as respondent. I took it apart removed the screen protector and now he screen is totally 100 percent respondent. Only issue is if I want to take my phone out and put in a different case I will loose that protection. But the built in screen protector on this Otterbox works great, keeps my phone protected and that is fine for me right now. Very impressed with my first Otterbox!","5.0","Works Great To Protect from EVERYTHING","1404086400","06 30, 2014"
"A3H1YZ04766UWO","B000NLSGA2","letteguy","[0, 0]","Still the best","5.0","Five Stars","1404691200","07 7, 2014"
"A31NZ05U6RL6U2","B000NLSGA2","Linda Creglow","[0, 0]","not very different from the commuter series. Ports easy to access. Does not make the phone overly bulky. would buy again.","5.0","Great product","1401235200","05 28, 2014"
"A3L0VHHFS2QUCA","B000NLSGA2","Lori E. Huber ladyfarmer","[0, 0]","The absolute BEST cell phone protection case made as far as we are concerned. My husband is a plumber construction worker and farmer and after using a Defender case on his last phone for 2 yrs, when we removed it the phone still looked like brand new, despite its constant abuse over the yrs.  When we got our new phones the very first addition was a new Defender before he ven left the house with his.","5.0","Best cell phone protection...","1404691200","07 7, 2014"
"A1M92239OM8KPO","B000NLSGA2","momofmany","[0, 0]","I understand if this was easy to put on that it would also be easy to come off, I get that.  I tried to put it on my phone but I couldn't get it to snap all the way on some of the holders.  I'm sure it would protect very well once it was all snapped into place.  It's not as bulky as the otter box I had for my iphone.","3.0","Comes with no instructions, difficult to put on","1401321600","05 29, 2014"
"A1OGCPMSIVK7G4","B000NLSGA2","ocxmichael","[2, 3]","just recently purchased this case for my wife's Samsung Galaxy S5. been using this case since the day of the iPhone 4! offers superb protection! i always tend to take the screen protector off and use a Spigen Tempered Glas.tr with it, great combonation! overall great buy for those who are looking to protect their device to the fullest! though they are very bulky so keep that in mind as well!","5.0","best protection money can buy!","1398988800","05 2, 2014"
"A1WV3FWD466VHC","B000NLSGA2","PennishNammish","[1, 1]","I moved from an S4 with this same series case to an S5 with the case. The S5 case feels like it has a lot more grip. It doesn't fit 100% perfectly, but it's really enough that it looks really crisp and more snug than the S4. The biggest issue I have with is that the headphone flap isn't easy to fully close, but it also isn't easy to open either, so it protects that jack well. It's difficult to take off, but that's also good in the sense that it won't snag and come off. Don't get this case if you're often opening up your phone to replace batteries or SD cards.","5.0","Better than their S4 case","1397779200","04 18, 2014"
"A2XHUYAY2UWZJN","B000NLSGA2","Polar Bear","[0, 0]","I love the Otterbox. First time I used this product, but rugged and easy to use. It will certainly protect my Samsung Galaxy S5. Arrived quickly, and item is as described. Will use this seller again!","5.0","Great item and easy to use!","1398988800","05 2, 2014"
"A3OXML0HLFST0E","B000NLSGA2","Ronald Barwell","[0, 0]","Looks great and only adds a little weight and size to my GS5. I expect that the case will perform well and as intended.","5.0","Quality case to protect my inventment.","1398297600","04 24, 2014"
"A2GSJUETASGMO0","B000NLSGA2","rose thyme","[0, 0]","I want to like this case as it has what I am looking for in a phone case. It has complete protection for the screen and the phone itself without the need for a separate screen protector. The case has 3 components to it, the hard plastic inner shell which prevents any immediate damage to the phone itself. After the hard plastic casing is in place, the softer rubber part of the case fits over that and snaps into place better than some less expensive cases I've tried. The feel of the softer case is great, you will not feel like you will drop the case once this is installed. If you have small hands, and can hold the S5 by itself, with this case you may not. This case adds a lot of width to the S5, which was already a big phone and almost makes this as big as the Galaxy Note with this case on. I can still easily access the fingerprint scanner, camera, speaker and USB plug. The buttons remain responsive and easy to click on both sides. I use the headphone jack quite frequently, so I would have to assume that continually removing the flap to access the headphone jack might cause it to wear down over time. The front portion of the case has a significant border that keeps the phones screen from being anywhere near the surface underneath it, but again, this bulk is noticeable. I prefer to use a phone case that has a belt clip available and the belt clip that comes with this case is very sturdy. The phone clicks solidly into place and is unlikely to accidentally fall out while on a belt. Overall this case does have everything I'm looking for: protection, added grip, and a belt holster. The added bulk however is a concern for me that even with larger hands it does change the size of the phone in a noticeable manner.","4.0","Everything adds Bulk","1403395200","06 22, 2014"
"AESFPG8CDQTZO","B000NLSGA2","Saltlifeoutlaw","[6, 8]","I was excited to rip the package open to put my trusted Otterbox on my new galaxy s5. Frankly, that's where the excitement stops. The plastic two piece holder which you place your phone in doesn't connect tightly, feels real loose over the phone before placing it in the rubber outside protection price. Once inside the remaining rubber piece the volume buttons don't line up properly nor does the power button. The strip at the bottom of the case that's right below the home button is to high basically making you disable the fingerprint scanning portion  of the phone. I believe Otterbox released this case just a little to soon before working the bugs out. I'm using the pelican brand case until Otterbox works the kinks out.","2.0","Case not ready for the phone","1400112000","05 15, 2014"
"A2J8T58Z4X15IO","B000NLSGA2","ScOObydoo","[0, 0]","At just under $50, the Otterbox Defender series cases are some of the most expensive on the market - but there has been very little innovative added in recent years. While I do agree with &#34;don't mess with a winning team&#34;, some phones (like the S5) have evolved a lot, yet the case has not. The finger print scanner on the S5 is very hard to use this Otterbox. Also, it is still not possible to use wireless charging with these cases, which is a real shame. Ideally, a company like this should keep innovating and ensure customers continue to invest in new cases.That said, the protection level is still quite good - not quite &#34;feel fine dropping it&#34;, but I'd certainly wouldn't be too worried to throw my phone in a bag. Additionally, since the S5 offers weather protection on its own, the value proposition of the Defender series is lost a little.","4.0","Good cases - but showing their age with new phone features","1403049600","06 18, 2014"
"ADMFMAVBS3IU8","B000NLSGA2","Toto","[0, 0]","I got the case the same day I went to purchase the S5. Case is easy to take off and put on after the 1st time of disassembly. As has been mentioned before the hole for the home button is off by a slight bit. It isn't enough to detract from usage, but Otterbox should fix this and offer panel swapouts to those users who request them. As I work in retail, I know many of these are already in stores. Most people probably won't care, but it may contribute to poor fingerprint sensor operation. Other than this, I expect a long time of protection for my S5.","4.0","Almost perfect","1399161600","05 4, 2014"
"AG6TX1ZJHLMO7","B000NLSGA2","W. Dietrich WD","[0, 0]","I love the otterbox and feel that it does a great job protecting my phone.  It does add some weight to the phone but that is the trade off for being protected.  My one issue is that it took several tries to get the case to fit snuggly on the phone the top corner just did not want to take.  Also did not like the plastic top cover from otter box only because I had purchesed from Vorizon a top cover that kept it from getting smudges finger prints.  The cutouts are fine and no issues charging my phone with the otterbox cover being on.","4.0","Great Box But A Challenge To Put On","1402272000","06 9, 2014"
"A0260105268IXGY2H11N2","B000NLSGA2","Zack","[0, 0]","Product is very well made. It is not too bulky and it is an exact fit to my Galaxy S5. Would recommend for great protection.","5.0","Great Product","1399507200","05 8, 2014"
"AMQRQRNZGLKD5","B000NNSCOU","Better Properties Solutions Jack C","[0, 0]","easy to loose  ... not properly labeled as to what product  applications,  hard  to find what it fits ..quality  is great, but  finding a chart for applications is impossible!!","3.0","What  is it??","1369094400","05 21, 2013"
"A2BLFCOPSMBOZ9","B000NNSCOU","Dave Edmiston","[0, 0]","This tip fits most of the phones & devices in my family. It's the generic mini-usb connection used by many of my phones, my GPS, etc.The connector fits snugly onto the the iGo cable and fits well into the devices. I keep this tip in my truck in case my wife or kids forget their phone chargers.","5.0","Fits many mini-usb devices","1241481600","05 5, 2009"
"ABXANRX4GPYRZ","B000NNSCOU","hdtravel","[0, 0]","The iGo chargers and tips are really great. I use this to charge my TomTom 920 GPS receiver. They are just great products. I only need one charger to charge all of my electronic devices. Extremely handy & nice. Works with all iGo chargers.","5.0","Excellent System","1203120000","02 16, 2008"
"A2MMTBX4TQRFNI","B000NNSCOU","OldMarriedGamer","[0, 0]","I bought two of these because I have a GoPro camera and wanted to charge both Camera and the battery at the same time without using two plugs.  This is a great solution and I love it.  I want to marry it.  Too far?  Well, its really practical and I'm well pleased with the purchase.","5.0","Works great","1393286400","02 25, 2014"
"A20FCRSETAEEQ5","B000NNSCOU","Wayne B. Getchel","[0, 0]","What can I say they do exactly what they are supposed to do and do it very well","5.0","I Go Power tips","1219968000","08 29, 2008"
"A2JIF08GT64IF9","B000NNSCOU","WhidbeyKat","[0, 0]","I have many electronic devices and this was yet another tip for my iGo system.  I recommend iGo to anyone with different brand cell phones/mp3 players in the family.  We all can use one charger instead of having multiple chargers all over the place.","5.0","Blackberry + iGo = Great!","1236297600","03 6, 2009"
"A3C1A0LLYASWD4","B000NVNEPE","AH","[0, 1]","This case fits perfectly and looks great, very good quality. The red is definitely more vibrant in person than on the picture but still a great color","5.0","Fits well","1371772800","06 21, 2013"
"A348WQNXBUQ45S","B000NVNEPE","edward ko","[0, 0]","Alright, I am a guy, and I can confidently say that the black ones belongs to us.My gf lost her iphone 5s and bought a S4, and was looking for a case.As I was shopping for a case for my S4 as well, I bought one from More (Para Vertex) and this back LuxePave black diamond for my gf.Upon receiving the two, I was so disappointed by the product from More which i paid over 40 dollars, this one caught my eyeI installed it on my phone and holy ****. My phone looked so freakin awesome and the fit was perfect.In the end, I stole this one from my gf and started using it. The backside of it has a very nice feel, not slippery at all.I highly recommend this product, if you are a male, get the black one.Great looks, great feel, great protection, great fit, great price5 Stars","5.0","I was so disappointed by the product from More which i paid over ...","1404259200","07 2, 2014"
"A25YDPYV1V9NG1","B000NVNEPE","Kasandra The Lady K","[0, 0]","I like the product but I'm not excited about it. Very easy to snap on and off.  I haven't tested it out yet because I have other cases that I use as well.","3.0","Ok product","1375056000","07 29, 2013"
"A2WQDBFBZQFYF","B000NVNEPE","LADYTECH LT","[4, 4]","Not only do I love the quality of BoxWave products but I love the look of these cases. The black you can barely notice the pattern on the lighter colored ones pattern looks awesome. I purchased all 3 colors. The price out of this world. Now one thing I noticed about these cases the back colored panel you see isn't built into the case from the inside it's actually a paste on piece of material which seems that if your careless it can start to peel off. For the price i got em for It's a worthy purchases if you were paying more then maybe not. The case is smooth to the touch so smooth that i thin if your not careful picking up the phone with a rapid motion the phone can go flying off your hands. The cover as well does not cover the phone in full it only covers back mostly, sides are left exposes and corners as well. Don't think you can see this from the pics included. If you drop your phone it's a goner. Now is this a negative review no, because all in all i love the quality, the look and the price. I have over 15 cases so these I can use when playing dress up with phone. If it's your only case and ur looking for protection pass on this does not protect the phone much.","5.0","love the look","1370390400","06 5, 2013"
"A14ZFE711UXUXN","B000NVNEPE","Thomas Brown","[0, 0]","I like to have a cover that is not too bulky and this one does that however, it is definitely not for protection. I don't feel like it offers my phone protection it leaves the front completely exposed with no ridges that fold over at all.","4.0","functional","1372377600","06 28, 2013"
"A3CENMWRET76W","B000NWIU70","Amazon Customer","[0, 0]","The HTC One is a great looking phone.  I have the anodized blue Best Buy version so I wanted a case that didn't cover up the good looks of the phone. The back of the phone is protected well.  Holes for the camera, flash and speaker are in the proper locations.  There are cutouts on the right side for the volume rocker and the top and bottom are fully exposed. This includes the top portion of the phone over the speakers.  This is a problem for some and I must admit that it does bother me a little when I'm placing the phone on the table face down.  There is a little bit of an edge on the sides that keep the phone raised off a flat surface (when face down).  The case adds very little bulk to the phone and I think it improves the grip of the phone.  The bare phone is a bit silky and slippery.Typically I'm easy on phones and don't need a whole lot of protection.  The exposed portions on the top of the phone do concern me and I have to remind myself not to place the phone in the same pocket as keys or loose change. Other than that the case does what it's supposed to do.  I can already see the thin scratches from daily wear and can imagine what that would look like if I didn't have the case on.Overall I'm happy with this purchase.","4.0","What I expected","1397174400","04 11, 2014"
"A1F0XEW2GCWPSC","B000NWIU70","Anthony B","[0, 0]","I have quite a few cases for my beautiful HTC One, and they all have one huge problem; They hide the phone.  This case may not provide the best coverage, but wow does it look nice.  I use this case at work, and when I'm out to dinner.  It really shows off the good looks of the phone.  It's hard plastic so it does pick up scratches, but rather the case than the aluminum.Definitely would buy again.","5.0","Great case for a great price","1369699200","05 28, 2013"
"A2JJ91QMGWWBEC","B000NWIU70","Chad in PHX USA-1","[0, 0]","UPDATE:You will drop your phone using this case and I never dropped my phone before. It's very slick with no grip on the edges. Thankfully didn't damage the phone, which displays the HTC ONE's superior build quality as it was dropped on hard ceramic tile from 36 counter height. Like I said before the clear plastic will and DOES scratch really easily.I did like that you could barely tell that my phone had a case on it and literally had compliments on that fact, but the risk of damage is too great for me.Just reinstalled the stock smoked(color can't display the awesome brushed aluminum on back)TPU case for now to protect it.ORIGINAL REVIEW:It does fit snug and snaps into place, but very limited edge coverage so won't protect like it should. Feels like it would snap/slip off the edge if dropped, not protecting the phone like it should. Polished hard plastic not the TPU rubber/plastic style so it will scratch easier on the back.","2.0","Slim design, but minimal protection","1383609600","11 5, 2013"
"AJSR97WI3CRQY","B000NWIU70","chimpandroid","[0, 1]","It shows off your HTC One well but has a few drawbacks. The top and the bottom edges are not covered so protection from dings on two of the edges your device is most likely to fall on is non existent. The way the cut out is over the the volume rocker makes it difficult to use, it is fairly easy to get use to it for the volume only but just try and take a screenshot and it is nearly impossible without taking the case completely off. Speaking about taking the case off....pain in the butt. It has a tiny rim around all the edges to secure it on. That rim,  if you have any type of skin on your device will peel that skin right off. If you do have a habit of using a protective skin on your devices don't pick this case also. Not a good combination. Also right now this case is about 2 weeks in use and shows much wear as far as the clarity of the plastic. Many scratches. Not nearly the long lasting scratch resistance I was looking for when I switched to the hard case. I had much better luck with a couple other clear TPU cases. One I really liked and will be going back to is the Supcase http://www.amazon.com/gp/product/B00C3H8WLW/ref=cm_cr_ryp_prd_ttl_sol_170","3.0","It's ok","1398211200","04 23, 2014"
"A2LDQ92M0ZHY9F","B000NWIU70","chrissyhu","[9, 11]","I like this case. the only thing that made me worry was the thin section by the volume rocker, but it has held up well. I like that it doesn't hurt my ear when i talk on my phone. i like that it doesn't interfere when I text. I love that it doesn't add any bulk to the phone and still protects my phone. I have been using this case for about a month. It meets all my requirements. 1 fits 2 works good 3 price is great 4 protects my phone.","4.0","i like this case","1372377600","06 28, 2013"
"AN1I2UOV8CZ6L","B000NWIU70","J. Dufrene JD","[0, 0]","Only looking for scratch protection from the back of the phone. It doesn't hide the beauty of the phone and hardly adds bulk at all.Mine is completely void of any logos. The picture showed that the boxwave logo was on the back of the case, but mine arrived without. Just how I would've wanted it.If you aren't prone to dropping your phone, this case is perfect. Well done boxwaveUpdate***After a couple days of using the case, I have found it very uncomfortable.  The top and bottom of the case is not rounded.  It's almost sharp.  It's uncomfortable on the fingers.  I switched back to my other case","2.0","its perfect if you are ...","1369785600","05 29, 2013"
"A2E620Y8Q5HQ9G","B000NWIU70","Kara","[0, 0]","I absolutely LOVE this case! Its super thin, you can hardly feel it on the phone, the volume buttons are easy to access, and I the top and bottom cut outs are one of my favorite features. The only part I don't love is that scratches are easily accumulated and I toss my phone in my purse so I've already acquired quite a few.. But that's the way it does with any hard case. I got one to keep as a backup and I'm ordering one of the soft TPU cases today :)","5.0","Love this case.","1371600000","06 19, 2013"
"A1D7ZR0NYWI9FU","B000O2X2OU","bblumberg","[0, 0]","size and shape are a bit awkward, but this powerXtender is universal, when combined with your iGo products. On its own, not as useful.update 09/2012.This product worked great for basic cell phones. However, it is not capable of charging either of my Android phones (Galaxy SII, Galaxy Nexus) more than ~35% and gets extraordinarily hot in the process. If you want a power extender for a smart phone, go with one of the Lithium batteries like the PowerGen mobile juice pack.","3.0","good product","1276387200","06 13, 2010"
"A2BLFCOPSMBOZ9","B000O2X2OU","Dave Edmiston","[0, 0]","I've used this for a couple of years as a back-up charger for my Kindle or for some of the phones in my family.  I haven't had much luck charging my iPhone with it, but the rest of the phones did OK.  It's perfect for my Kindle though.As some other reviewers pointed out, it sticks straight out of the device that it's charging.  So it isn't very practical to use the device and charge it at the same time.  But if you're stuck in an airport and need to charge something before a flight, it sure beats not having any charge at all.I assume they designed it that way because it's a more efficient use of battery power than a longer cable would have been.  Just a guess...I don't leave home without mine though.  It's in my emergency cable pouch that I always take wherever I go.  I just have to remember to replace the batteries from time to time.","4.0","Great backup (last resort)","1289865600","11 16, 2010"
"A3BIZK29N5RUYU","B000O2X2OU","doctor D","[0, 0]","very very very nice for the price","5.0","Five Stars","1404518400","07 5, 2014"
"ABXANRX4GPYRZ","B000O2X2OU","hdtravel","[16, 17]","The iGo chargers and tips are really great. I use this to charge my cool *NEW* Kindle when I am away from power like on an airplane. They are just great products. I only need one charger to charge all of my electronic devices. Extremely handy & nice.","5.0","Excellent Emergency Solution","1203120000","02 16, 2008"
"A1R3GN9MEJFXM3","B000O2X2OU","I'm not an internet shopaholic - thebanker","[0, 0]","This works with 2 AA batteries and will charge a totally drained smartphone to at least 60% level.  Makes more sense to bring rechargeable batteries to be extra eco-green friendly.  Not expensive as iGo's Charge Anywhere rechargeable portable battery which I also own.  Because it is not that expensive, I can give this to my son for his camping trips to charge his smartphone and if he loses the charger, he won't be in serious trouble.  :-)","5.0","Have 2 of these and works when there is no AC power","1282176000","08 19, 2010"
"AIJQU979J6UFY","B000O2X2OU","Nick whereishawkins","[5, 5]","I bought this to replace a lost Energizer USB battery charger, and immediately realized that this would solve a lot more problems than just charging my Blackberry on the road. Leveraging the iGo tips, I'm able to charge my iPhone, my Blackberry and my Kindle in one nice little device without having to resort to finding my chargers or ever carrying them on business trips. Fill the powerXtender with rechargeable batteries and check iGo's website for the correct tips and you're ready to travel lighter and smarter.","5.0","A must have for a gadget bag.","1217808000","08 4, 2008"
"AMGI3VTCV76GJ","B000O2X2OU","Patricia Linares BBM","[0, 1]","I purchased this for a trip to Hawaii so I could listen to Pandora on my phone while hanging out on the beach.  It absolutely did not work.  I tried it when my phone was fully charged and the phone battery still drained.  Not worth the purchase and I wish I could get my money back.  Oh well.","1.0","Doesn't work","1320192000","11 2, 2011"
"A3TXXD59X0LG4R","B000O2X2OU","Vegan Symphony Vegan Symphony","[2, 5]","I know it's only  $4.50, but this is a piece of garbage that is so outdated (made in 2007) that it should be in a museum.  First, it comes with no tips.  When I ordered it, I thought it would have something other than the base unit.  I haven't used it because I refuse to invest more money in this...it is so old that it probably won't work with my Galaxy S3 and if it does, it would probably not be able to power it much.I bought it out of desperation when Hurricane Sandy hit.  I regret buying this and wasting my money.....  P U R E  --  G A R B A G E!","1.0","Don't waste your money...","1352678400","11 12, 2012"
